
https://t.co/4dfcgd7sfv;1
@folhabico;1
https://t.co/exx44qucwf;1
@oglobopolitica;1
https://t.co/cnavliuxli;1
exatamente;1
assim!;1


#euvotobolsonaro17;1
https://t.co/uq0ba8qcg3;1
politicamente;5
correto:;1
'não;1
goiano';1
https://t.co/rd95jzhf75;1
@venturinidiogo:;1
negão;2
arrobas,;2
arrobas...

jair;1
brasil!!!;1
https://t.co/yvqjpdifta;1
@sanojhumber:;1
marconi;1
olguins;1
estadual;1
fabiana…;1
https://t.co/adlmngadmt;1
@folha:;1
nomearam;1
terroristas;1
https://t.co/scqgllsgae;1
@porcoconceitual:;2
ganhar,;2
festiva;2
parcela;2
culpa.;2


uma;2
criticar…;2
evento

ciro;1
https://t.co/bhrtlbdjpy;1
rejeição.;2
https://t.co/10e0gjwrj8;2
https://t.co/hhlq1zovto;1
https://t.co/qpnprjan3e;2
@stabeto;1
@jornaloglobo:;1
https://t.co/hhl…;1
@acordouacordou:;1
aderir;1
revogue;1
estaduais;1
particular;1
@aleblackmore;1
brasil!!!
o;1
https://t.co/3szbqhyaf7;1
hoje
a;2
outubro;1
👏;1
papo:;1
dem;1
pdt;1
impulsionar;1
ciro;;1
https://t.co/hthmzzhoqo;1
dcm;1
(@dcm_online):

“empresário;1
defendendo…;1
https://t.co/mhj9wdivjv;1
bozonazi;3
honesto.;3


‘vocês;3
televisão?’,;3
https://t.co/va9gohpjwz;1
https://t.co/yr7falrxot;1
kkkk;1
imitando;1
patética.;1
https://t.co/rgyrestqagções;1
2018-;1
mmxviii;1
@flaviaalves_lim:;1
#sextadetremurasdv;1
isso:;1
https://t.co/l0bddsd7zq;1
@ottoni3101;1
@vmarqques2207;1
solução;1
aff...se;1
for,;1
bad;1
choice;1
vice”;1
https://t.co/8hkl8kqdqx;1
alvo;1
venezuela.;1
https://t.co/wmloszlnmu;1
professor;1
física;1
falar:

"vou;1
direita,;1
cristão,;1
cidadão;1
trabalh…;1
https://t.co/bhvmpnosje;1
assinante,;1
compre;1
banca;1
deixe;1
artigo;1
piaui;1
deste;1
mês.;1
(@rede45):

bolsonaro;1
https://t.co/cvmphlhfs7;1
americana;1
nossa:;1
parem;1
amplificar;1
asneiras;1
noticiar?…;1
https://t.co/nieumni5v9;1
@thyaguimaraes:;1
https://t.co/wecu3aaybj;1
boletim;1
quebra;1
espiral;1
silêncio;1
https://t.co/yrnmd75mvq;1
https://t.co/21vtrldisi;1
@genilsondasilva;1
lógica.;1
fator;1
lado.;1
abstençõe…;1
https://t.co/89l3llpld7;1
@pretarararap:;1
derrote;1
bélgica,;1
cinismo,;1
frança,;1
gordofobia,;1
temer,;1
@clovisilha;1
@o_colecionador;1
7%;1
voto,;1
porém;1
ve…;1
https://t.co/pwtvvzukqr;1
https://t.co/7dp8ufqi4v;1
@nacaraoficial:;1
@cartacapital,;1
robôs!

quem;1
levaria;1

@marinasilva;1
@cir…;1
vejam;1
só.;1
ampliaria;1
coligado;1
alguns…;1
https://t.co/msx2erhhfi;1
maduro;1
bolsonaro...:;1
https://t.co/xgbnhm9igz;1
@learntoflly;1
@tomnspider;1
@tavaresmari_;1
@beatriiizlopez;1
complementar:;1
deput.;1
est.;1
ce.;1
@ecantanhede;2
hadad;1
zero;1
marcar;1
%.;1
leva;1
facil;1
1°turno;1
!!!!;1
pensou;2
isso?????;1
kkkkkkk;1
https://t.co/yth2vecgnq;1
@ideifonso:;1
outubro
amém;1
https://t.co/ubyn64irsy;1
@jdoriajr;1
@_lavoisier;1
2;1
missão!!;1
@ciubedaopressao;1
@roctbas;1
pura;1
intervencionistas;1
vai…;1
https://t.co/fatru9sivc;1
sentir;1
moralmente;1
superior;1
barco,;1
https://t.co/eifrzdbmbw;1
https://t.co/5cmd4zvsqe;1
/;1
procurador;1
@jornaloglobo;4
globosta;1
impostos;1
atrasados;1
https://t.co/ra9ikdtm7h;1
@estadaopolitica;3
éo;1
chicco;1
rendendo;1
jb;1
kkkkkaguardem;1
principal;1
ascensão;1
aplaudido,;1
vaiado,;1
https://t.co/mwwsdvdima;1
absurdo!;1
flagraram
o;1
bolsonaro
mais;1
vez...;1
https://t.co/hncuklhttl;1
bonito;5
isentões;5
implorando;5
audiência;5
eleição.

...

centrão;5
coices:;1
ciro…;1
https://t.co/ntvvcb86pg;1
mó;1
robozao,;1
23;1
familiares;1
também.…;1
https://t.co/9d6mmcxxz0;1
@ysminsoriano:;1
bondade;1
banco

estou;1
orgulhosa;1
@dilmaresiste:;1
levantamento;1
realizado;1
int…;1
10/10!;1
@edermauropa:;1
1º;2
turno!;2
banda;1
importa;1
partido,;1
bolson…;1
https://t.co/2zcsiozmgf;1
rapaz,;2
verificar;2
real;2
entrevista:

https://t.co/sirqezxdof

"o;2
fav…;1
https://t.co/zguoqtqnhi;1
@lpfortes;1
@chicobarney;1
suporto;1
45,;1
questão…;1
https://t.co/tc2jtaflbs;1
https://t.co/a9mqs5esny;1
‘empresário;3
bolsonaro’,;3
https://t.co/39uvok9hex;3
@adancinghorse:;1
favoráve…;1
@zehdeabreu:;2
https://t.co/va9g…;2
chupa;1
esquerdopatas.;1
estao;1
https://t.co/m6johrghst;1
@miocardiopatia_;1
peraaaaaaa!;1
torna";1
influência;1
drogas?;1
ha;6
https://t.co/jhwun3qifq;1
começaram;1
candidato"?;1
avanço.;1
https://t.co/rf5f62pljs;1
https://t.co/kf4d4hka18;1
magalhães:;1
'palmômetro';1
mostrou;1
aplaudido";1
@santana_melo;1
apoio,;1
crava;1
tosco;1
https://t.co/ukdjy2f60b;1
revis…;8
@guilhermezanini:;1
discurso;2
vexatório,;1
esperado;1
despreparado.;1
mesm…;1
@crisjungblut:;1
👉🏻👉🏻👉🏻partidos;1
evitar;1
https://t.co/0qrnsobsra;1
pensa;1
cola;1
carro?;1
burro.;1
pelamor;1
😪🤦🏼‍♀️;1
https://t.co/nwrmjvtlec;1
https://t.co/fibndnm3qf;1
@ciro2018:;2
@carlosjordy:;3
paga;3
retirou;3
ambiente;3
invasão;1
inevitável.;1
curte;1
brincar;1
war,;1
legal.;1
@crovislimone2:;1
bolsonaro,qual;1
governo?;1
@pdevechi;2
@blogolhonamira;1
@alerodrigues247;1
https://t.co/govzqqkmy0;1
@robodbolsonaro;1
momento;1
defendi;1
ta.;1
desculp…;1
https://t.co/5qq9oncrdh;1
@laricnunes;1
tava;1
ocupada;1
xingando;1
felipe;1
tuitado;1
escreveu;1
em?;1
racista;1
preconc…;1
https://t.co/8alhrgn6vn;1
president;1
of;3
https://t.co/litsya1rcc;1
@blogteleguiado:;1
concede;1
entrevistas;1
programas;1
redetv!;1
https://t.co/s0n9sz8qap;1
https://t.co/9xfktlxhcz;1
@carvalhovalter;1
@conexaopolitica;1
afinal,;1
relatar;1
publico;1
eleitores.;1
@lucianagenro;1
iram;1
aguentar;1
4;1
anos....kkkk;1
@marquin_free7;1
@girelin;1
candidato,;1
cara.;1
esquerda,;1
seja,;1
https://t.co/opokqmf2z1;1
https://t.co/yqa6dntnbf;1
@revistaforum;1
has;1
largest;1
bench;1
house;1
representatives.
parliamentary;1
allies;1
right-wing;1
https://t.co/lvtrtemomu;1
adula;1
ajoelhando-se;1
servi-la,;1
recebesse;1
unção;1
paraíso;1
https://t.co/pqn5h7bqbb;1
judiciário;2
adoeceu;2
mensalão,;2
coma;2
@glaciefranca:;1
@trumpthatcher;1
@_fiavio;1
@malacarne_jr;1
ok.;2
dirigidas;1
"marina…;1
kkkkkkkkkkkkkkk.;1
opa;1
aí.;2
disparou.
#bolsonaropresidente;1
https://t.co/y2mi7v5zpy;1
“meu;2
rui;2
https://t.co/bxw6zce92i;1
@maufalavigna;1
@ffrajola;1
turno.;2
@daniel_gamer82;1
@direitapoiitica;1
ata,;1
túnel;1
agora?;1
@uma_brasileira:;1
cacete!;1
combater;1
corrupção,;1
combateu!;1
😂😂😂tá;1
bom.;2
vem…;1
@miguelbbargas:;1
bernardo;1
mello;1
franco:;1
defesa;1
patrões
https://t.co/vorofed2s4;1
https://t.co/ltbrrfcvul‘empresário-escravocrata-pode-ficar-com-bolsonaro’-diz-cid-gomes.htm;1
🤖;7
https://t.co/hzzbjnvxwm;7
https://t.co/v4tuaneeln;1
@jenioquadros:;1
tratando;1
quantos;1
%;1
população…;1
@schuldinerkarl:;1
isso.

só;1
imaginem.;1
https://t.co/nsbduxnc4z;1
@cleidelessnau;1
psicopata;1
facista!!!;1
bolsonaro,neles.;1
@porrala_;1
@duartespfc7;1
https://t.co/4auvlxhdks;1
bip;1
bip.;1
https://t.co/naouckf8ce;1
uber;1
castração;1
química,;1
@raulnascimentoo;1
robô...sou;1
@osvladpereira;1
presidente:;1
senador:;1
ok;1

só;1
faltou;1
governador;1
rio.;1
#fechadocombolsonaro;2
desgraça;2
humanidade!
#psdbosta;2
comu…;2
https://t.co/iygdergo1x;1
https://t.co/0eegbgishy;1
robozinho;1
kkkkkkkkkkkkk
#bolsonaropresidente;1
https://t.co/7z7ts1pame;1
lêem;1
escrevem?quilombolas;1
representam;1
0,0000000000000001%;1
eleitorado.;1
lide…;1
https://t.co/t3rbod5fb9;1
lado:

bolsonaro;1
''os;1
senhores,;1
empresários,;1
patrões''.

ciro;1
''meu;1
https://t.co/grkw4tlono;1
@tiagocg;1
tornarem;1
oficiais,;1
votar.;1
nunca.;1
@expressoepoca:;3
https://t.co/ibynhfoutc;3
nunes;1
piar;1
pa;1
bolar;1
abraçando;1
#coisas-da-politica-2;1
https://t.co/efmdamwj7o;1
@jornaldobrasil;1
@w_almeida92:;1
preso;1
escolh…;1
boulos;1
admite;1
semelhança;1
ações;1
desafia;1
‘é;1
fujão;1
medroso’;1
https://t.co/zojcvrvuzy;1
ruim;1
você,;1
turma;1
lacre;1
chamava;1
j.;1
https://t.co/10iyvtljfx;1
cesar;1
rabelo,;1
@rabelocesar;1
apresentando,,,bolsonaro;1
tamos;1
juntos,;1
fim...;1
extirpar;1
freire;1
brasileiro;1
jornal;1
https://t.co/orv8jmlnae;1
@expressoepoca;1
@revistaepoca;1
hehehe;1
proposta.;1
indicando;1
passar:;1
aplauda;1
murro;1
fuça.;1

sim,…;1
https://t.co/vjwcfkqpkd;1
então,;1
deputados,;1
bancadas;1
setoriais,;1
necessariame…;1
https://t.co/ikeu7inpwr;1
@urbandictionary;1
https://t.co/z0ututj8dm;1
ouve;1
forte,uma;1
almeja;1
presidencia;1
republica;1
https://t.co/i0zxqxhkvl;1
canalhice;1
alto.;1
vai,;1
usualmente;1
@nickiwinagain;1
@littlxxcxt;1
atacando;1
arti…;1
https://t.co/5s5bsajkfb;1
@pauloparmm:;1
copiar;1
citar;1
fonte;1
educação.;1
https://t.co/vgphbn7oug;1
@desesquerdizada;1
normal...;1
revolução;1
midiática!;1
canalhas...;1
vzs.;1
scrr,;1
precisar;1
ursinhos;1
carinhosos;1
🤮;1
descobri;1
amigo;1
@elias_do_ipu:;1
economista;1
sócio;1
ligado;1
doleiros;1
https://t.co/t5hgm8jmsr;1
ilusão.;1
quimera;1
va…;1
https://t.co/bwgqptomd3;1
safar!;1
cai;1
hipócrita...;1
dava;1
showzinho;1
histérico;1
acusando;1
homofobia,;1
racis…;1
https://t.co/qeeb632qg3;1
✔;1
17✔;1
alianças;3
aprova,;1
vendo,;1
@jair;1
@paassis:;1
dilma;1
mandato;;1
possível;1
del…;1
https://t.co/lp1fobybmf;1
@silviosantos110:;1
(justas);1
algumas;1
lugar,;1
marina,al…;1
datafolha:;1
vence;1
turnos;1
lidera;;1
nulo…;1
@lahdepression:;1
liberais;1
piñata;1
https://t.co/x4kija9o1h;1
legal..!!;1
dominando!!;1
https://t.co/zsehrojqun;1
@danielapassos34:;1
confiante;1
presidente!😎😎😎;1
libras,;1
consigo;1
olhos.;1
expressivo;1
gestos;1
expressã…;1
https://t.co/slnwbfsl8e;1
sr;2
bolsonaro,o;1
mudara;1
socialista,o;1
parl…;1
https://t.co/crm1cpvzhv;1
neto;1
juntos?;1

https://t.co/i1qxka76hg;1
https://t.co/mkokpck9pk;1
@gojammaj:;1
tereza;1
cruvinel:;1
perigosamente;1
https://t.co/ebxqrmzcff;1
@pbkareka;1
kkkkkkkkkk;1
ok....;1
saco;1
papai;1
noel...;1
relacionou;1
droga;1
pedofi…;1
https://t.co/4trq47shbo;1
kibbar;1
imprenssa;1
creditos;1


@lucasdearagao…;1
https://t.co/9zwd2nevto;1
pr.;2
militância;2
preparar;2
choque;2
realidade!;2
manterá;2
malta…;2
@letrin45:;1
@flavio_bottini;1
adianta,;1
sincero;1
https://t.co/evo0jwamuz;1
derrubar;1


amém;1
🙏;1
dó;1
@paulorfernande4;1
pt…;1
https://t.co/ahrrdikytp;1
morreu;1
https://t.co/d0btxlcuxc;1
https://t.co/viqhrhkjzs;1
compartilhei;1
mostraram;1
instalou;1
facebook;1
homofóbico.;1
papelão!;1
@tthehaven;1
trata,;1
contribuiu;1
evidenciar;1
@gonz4s:;1
concorda;1
senso.;1
https://t.co/avtqwfssyd;1
@leocastromat;1
confiar;1
vc?;1
diga;1
andas;1
oportunist…;1
https://t.co/bn3otnz7yq;1
tomara;1
ganhe;1
@terezaneuman1:;1
ibope
1°;1
=&gt;;4
lula
2°;1
nulos
3°;1
bolsonaro
4°;1
marina
o;1
resto;1
digi…;1
@fckdlorre;1
kakakakkaka;1
mandei;1
ela,;1
baby;1
girl;1
insultando;1
c;1
bolsonaro.
avisei;1
https://t.co/44ou0h2bzz;1
@thaysvita:;1
oi;1
mora;1
prédio;1
mãe
será;1
devo;1
gentalha?;1
@linaopressora;1
@marcocanavarro;1
medíocre;1
tb.mas;1
falo;1
https://t.co/cl4cvdccxk;1
@beththj;1
não
você;1
eleições
anti-hipocrisia?;1
julga;1
out…;1
https://t.co/oj6nj9hvc6;1
subir;1
palanque;1
holograma;1
@pdevechi?;1
@nettopaullo:;1
sexistas,;1
homofóbicas...;1
nesses…;1
ladrão;1
henrique.;1
https://t.co/75qnybgsqc;1
@deputadooluap:;1
complô;1
máfia;1
intelectual;1
marxista;1
abalo;1
ferida;1
deixaremos;1
@ruralbrasileira;1
combinaram;1
